date,product_id,product_name,category,warehouse,units_sold,unit_price,revenue,stock_level,reorder_point,supplier_lead_time
2024-03-10,37,Product_37,Food,Santiago,4,45757,183028,99,54,6
2024-03-10,38,Product_38,Electronics,Valparaiso,7,14692,102844,88,84,11
2024-03-10,39,Product_39,Electronics,Concepcion,4,11873,47492,115,66,5
2024-03-10,40,Product_40,Industrial,Concepcion,5,10675,53375,108,97,9
2024-03-10,41,Product_41,Industrial,Concepcion,4,5161,20644,49,22,8
2024-03-10,42,Product_42,Industrial,Valparaiso,2,42065,84130,78,20,10
2024-03-10,43,Product_43,Home,Valparaiso,11,31557,347127,111,24,13
2024-03-10,44,Product_44,Food,Concepcion,3,38763,116289,87,33,11
2024-03-10,45,Product_45,Food,Concepcion,7,37606,263242,100,46,7
2024-03-10,46,Product_46,Food,Concepcion,7,16534,115738,100,28,3
2024-03-10,47,Product_47,Food,Valparaiso,5,34127,170635,61,98,5
2024-03-10,48,Product_48,Industrial,Concepcion,6,45397,272382,71,34,12
2024-03-10,49,Product_49,Home,Santiago,3,30851,92553,115,61,14
2024-03-10,50,Product_50,Home,Santiago,3,6016,18048,44,96,10
2024-03-11,1,Product_1,Industrial,Valparaiso,6,24118,144708,125,81,5
2024-03-11,2,Product_2,Food,Concepcion,6,40773,244638,113,59,9
2024-03-11,3,Product_3,Electronics,Concepcion,6,6899,41394,75,99,3
2024-03-11,4,Product_4,Industrial,Concepcion,3,6267,18801,125,72,6
2024-03-11,5,Product_5,Industrial,Valparaiso,4,36551,146204,108,43,6
2024-03-11,6,Product_6,Food,Valparaiso,8,16394,131152,36,45,7
2024-03-11,7,Product_7,Electronics,Santiago,1,8556,8556,59,79,9
2024-03-11,8,Product_8,Electronics,Concepcion,10,8890,88900,96,60,9
2024-03-11,9,Product_9,Industrial,Valparaiso,8,46606,372848,76,48,13
2024-03-11,10,Product_10,Home,Concepcion,6,35740,214440,121,34,6
2024-03-11,11,Product_11,Industrial,Valparaiso,5,19502,97510,93,64,9
2024-03-11,12,Product_12,Industrial,Santiago,8,26777,214216,60,84,13
2024-03-11,13,Product_13,Industrial,Valparaiso,7,15627,109389,134,90,5
2024-03-11,14,Product_14,Industrial,Concepcion,4,13792,55168,125,28,8
2024-03-11,15,Product_15,Food,Santiago,7,48323,338261,101,20,14
2024-03-11,16,Product_16,Electronics,Valparaiso,1,48021,48021,115,27,4
2024-03-11,17,Product_17,Food,Valparaiso,5,13433,67165,93,82,12
2024-03-11,18,Product_18,Food,Valparaiso,5,48001,240005,99,30,11
2024-03-11,19,Product_19,Food,Santiago,2,16016,32032,174,27,7
2024-03-11,20,Product_20,Industrial,Concepcion,8,28897,231176,113,54,8
2024-03-11,21,Product_21,Home,Concepcion,8,7612,60896,124,54,14
2024-03-11,22,Product_22,Electronics,Valparaiso,4,28483,113932,103,52,14
2024-03-11,23,Product_23,Home,Santiago,5,22159,110795,31,24,14
2024-03-11,24,Product_24,Food,Santiago,1,49974,49974,121,60,14
2024-03-11,25,Product_25,Food,Concepcion,2,45994,91988,86,47,6
2024-03-11,26,Product_26,Home,Valparaiso,7,19541,136787,126,26,13
2024-03-11,27,Product_27,Home,Santiago,4,40920,163680,88,92,12
2024-03-11,28,Product_28,Home,Santiago,6,31531,189186,104,91,9
2024-03-11,29,Product_29,Food,Santiago,6,6585,39510,74,31,14
2024-03-11,30,Product_30,Food,Concepcion,5,8943,44715,125,53,11
2024-03-11,31,Product_31,Electronics,Santiago,5,28939,144695,115,52,9
2024-03-11,32,Product_32,Electronics,Santiago,1,24457,24457,111,67,3
2024-03-11,33,Product_33,Food,Santiago,3,6021,18063,122,42,3
2024-03-11,34,Product_34,Home,Concepcion,6,16653,99918,65,81,11
2024-03-11,35,Product_35,Home,Concepcion,5,48573,242865,107,56,13
2024-03-11,36,Product_36,Electronics,Concepcion,7,18417,128919,99,63,11
2024-03-11,37,Product_37,Food,Valparaiso,5,45757,228785,125,54,6
2024-03-11,38,Product_38,Electronics,Concepcion,6,14692,88152,129,84,11
2024-03-11,39,Product_39,Electronics,Valparaiso,3,11873,35619,68,66,5
2024-03-11,40,Product_40,Industrial,Valparaiso,1,10675,10675,76,97,9
2024-03-11,41,Product_41,Industrial,Valparaiso,3,5161,15483,39,22,8
2024-03-11,42,Product_42,Industrial,Concepcion,4,42065,168260,86,20,10
2024-03-11,43,Product_43,Home,Santiago,1,31557,31557,127,24,13
2024-03-11,44,Product_44,Food,Valparaiso,6,38763,232578,105,33,11
2024-03-11,45,Product_45,Food,Concepcion,6,37606,225636,40,46,7
2024-03-11,46,Product_46,Food,Santiago,5,16534,82670,107,28,3
2024-03-11,47,Product_47,Food,Santiago,6,34127,204762,65,98,5
2024-03-11,48,Product_48,Industrial,Valparaiso,1,45397,45397,145,34,12
2024-03-11,49,Product_49,Home,Santiago,5,30851,154255,84,61,14
2024-03-11,50,Product_50,Home,Santiago,12,6016,72192,129,96,10
2024-03-12,1,Product_1,Industrial,Valparaiso,4,24118,96472,147,81,5
2024-03-12,2,Product_2,Food,Valparaiso,1,40773,40773,151,59,9
2024-03-12,3,Product_3,Electronics,Santiago,7,6899,48293,73,99,3
2024-03-12,4,Product_4,Industrial,Santiago,7,6267,43869,88,72,6
2024-03-12,5,Product_5,Industrial,Santiago,3,36551,109653,149,43,6
2024-03-12,6,Product_6,Food,Concepcion,5,16394,81970,88,45,7
2024-03-12,7,Product_7,Electronics,Concepcion,6,8556,51336,141,79,9
2024-03-12,8,Product_8,Electronics,Santiago,3,8890,26670,112,60,9
2024-03-12,9,Product_9,Industrial,Concepcion,3,46606,139818,114,48,13
2024-03-12,10,Product_10,Home,Santiago,9,35740,321660,82,34,6
2024-03-12,11,Product_11,Industrial,Concepcion,2,19502,39004,89,64,9
2024-03-12,12,Product_12,Industrial,Valparaiso,4,26777,107108,120,84,13
2024-03-12,13,Product_13,Industrial,Valparaiso,0,15627,0,106,90,5
2024-03-12,14,Product_14,Industrial,Valparaiso,4,13792,55168,116,28,8
2024-03-12,15,Product_15,Food,Concepcion,5,48323,241615,119,20,14
2024-03-12,16,Product_16,Electronics,Valparaiso,6,48021,288126,49,27,4
2024-03-12,17,Product_17,Food,Concepcion,5,13433,67165,29,82,12
2024-03-12,18,Product_18,Food,Santiago,6,48001,288006,65,30,11
2024-03-12,19,Product_19,Food,Valparaiso,5,16016,80080,131,27,7
2024-03-12,20,Product_20,Industrial,Santiago,6,28897,173382,96,54,8
2024-03-12,21,Product_21,Home,Santiago,6,7612,45672,127,54,14
2024-03-12,22,Product_22,Electronics,Valparaiso,5,28483,142415,132,52,14
2024-03-12,23,Product_23,Home,Valparaiso,1,22159,22159,114,24,14
2024-03-12,24,Product_24,Food,Santiago,6,49974,299844,91,60,14
2024-03-12,25,Product_25,Food,Santiago,6,45994,275964,132,47,6
2024-03-12,26,Product_26,Home,Valparaiso,3,19541,58623,121,26,13
2024-03-12,27,Product_27,Home,Concepcion,9,40920,368280,86,92,12
2024-03-12,28,Product_28,Home,Valparaiso,5,31531,157655,60,91,9
2024-03-12,29,Product_29,Food,Santiago,4,6585,26340,138,31,14
2024-03-12,30,Product_30,Food,Valparaiso,2,8943,17886,89,53,11
2024-03-12,31,Product_31,Electronics,Santiago,6,28939,173634,107,52,9
2024-03-12,32,Product_32,Electronics,Santiago,5,24457,122285,132,67,3
2024-03-12,33,Product_33,Food,Valparaiso,3,6021,18063,150,42,3
2024-03-12,34,Product_34,Home,Valparaiso,7,16653,116571,128,81,11
2024-03-12,35,Product_35,Home,Concepcion,4,48573,194292,92,56,13
2024-03-12,36,Product_36,Electronics,Concepcion,2,18417,36834,99,63,11
2024-03-12,37,Product_37,Food,Concepcion,8,45757,366056,63,54,6
2024-03-12,38,Product_38,Electronics,Santiago,5,14692,73460,123,84,11
2024-03-12,39,Product_39,Electronics,Concepcion,6,11873,71238,141,66,5
2024-03-12,40,Product_40,Industrial,Valparaiso,2,10675,21350,105,97,9
2024-03-12,41,Product_41,Industrial,Valparaiso,7,5161,36127,142,22,8
2024-03-12,42,Product_42,Industrial,Concepcion,12,42065,504780,128,20,10
2024-03-12,43,Product_43,Home,Santiago,3,31557,94671,83,24,13
2024-03-12,44,Product_44,Food,Valparaiso,8,38763,310104,104,33,11
2024-03-12,45,Product_45,Food,Santiago,5,37606,188030,133,46,7
2024-03-12,46,Product_46,Food,Concepcion,3,16534,49602,85,28,3
2024-03-12,47,Product_47,Food,Valparaiso,5,34127,170635,30,98,5
2024-03-12,48,Product_48,Industrial,Concepcion,7,45397,317779,125,34,12
2024-03-12,49,Product_49,Home,Concepcion,3,30851,92553,105,61,14
2024-03-12,50,Product_50,Home,Valparaiso,3,6016,18048,79,96,10
2024-03-13,1,Product_1,Industrial,Concepcion,3,24118,72354,111,81,5
2024-03-13,2,Product_2,Food,Valparaiso,6,40773,244638,88,59,9
2024-03-13,3,Product_3,Electronics,Santiago,3,6899,20697,94,99,3
2024-03-13,4,Product_4,Industrial,Concepcion,7,6267,43869,69,72,6
2024-03-13,5,Product_5,Industrial,Concepcion,1,36551,36551,81,43,6
2024-03-13,6,Product_6,Food,Concepcion,2,16394,32788,64,45,7
2024-03-13,7,Product_7,Electronics,Concepcion,6,8556,51336,59,79,9
2024-03-13,8,Product_8,Electronics,Concepcion,5,8890,44450,148,60,9
2024-03-13,9,Product_9,Industrial,Santiago,2,46606,93212,102,48,13
2024-03-13,10,Product_10,Home,Concepcion,5,35740,178700,114,34,6
2024-03-13,11,Product_11,Industrial,Concepcion,4,19502,78008,163,64,9
2024-03-13,12,Product_12,Industrial,Santiago,9,26777,240993,72,84,13
2024-03-13,13,Product_13,Industrial,Valparaiso,5,15627,78135,110,90,5
2024-03-13,14,Product_14,Industrial,Valparaiso,4,13792,55168,95,28,8
2024-03-13,15,Product_15,Food,Santiago,11,48323,531553,114,20,14
2024-03-13,16,Product_16,Electronics,Concepcion,6,48021,288126,120,27,4
2024-03-13,17,Product_17,Food,Concepcion,5,13433,67165,67,82,12
2024-03-13,18,Product_18,Food,Santiago,4,48001,192004,87,30,11
2024-03-13,19,Product_19,Food,Santiago,5,16016,80080,151,27,7
2024-03-13,20,Product_20,Industrial,Santiago,5,28897,144485,146,54,8
2024-03-13,21,Product_21,Home,Santiago,3,7612,22836,96,54,14
2024-03-13,22,Product_22,Electronics,Concepcion,7,28483,199381,80,52,14
2024-03-13,23,Product_23,Home,Concepcion,6,22159,132954,26,24,14
2024-03-13,24,Product_24,Food,Concepcion,5,49974,249870,117,60,14
2024-03-13,25,Product_25,Food,Santiago,7,45994,321958,125,47,6
2024-03-13,26,Product_26,Home,Concepcion,1,19541,19541,60,26,13
2024-03-13,27,Product_27,Home,Concepcion,8,40920,327360,97,92,12
2024-03-13,28,Product_28,Home,Santiago,4,31531,126124,91,91,9
2024-03-13,29,Product_29,Food,Santiago,5,6585,32925,54,31,14
2024-03-13,30,Product_30,Food,Concepcion,3,8943,26829,86,53,11
2024-03-13,31,Product_31,Electronics,Valparaiso,4,28939,115756,129,52,9
2024-03-13,32,Product_32,Electronics,Concepcion,6,24457,146742,139,67,3
2024-03-13,33,Product_33,Food,Santiago,5,6021,30105,90,42,3
2024-03-13,34,Product_34,Home,Santiago,2,16653,33306,119,81,11
2024-03-13,35,Product_35,Home,Valparaiso,10,48573,485730,101,56,13
2024-03-13,36,Product_36,Electronics,Santiago,5,18417,92085,66,63,11
2024-03-13,37,Product_37,Food,Santiago,5,45757,228785,92,54,6
2024-03-13,38,Product_38,Electronics,Concepcion,4,14692,58768,75,84,11
2024-03-13,39,Product_39,Electronics,Concepcion,6,11873,71238,116,66,5
2024-03-13,40,Product_40,Industrial,Valparaiso,8,10675,85400,109,97,9
2024-03-13,41,Product_41,Industrial,Santiago,4,5161,20644,126,22,8
2024-03-13,42,Product_42,Industrial,Santiago,8,42065,336520,126,20,10
2024-03-13,43,Product_43,Home,Concepcion,6,31557,189342,81,24,13
2024-03-13,44,Product_44,Food,Valparaiso,3,38763,116289,66,33,11
2024-03-13,45,Product_45,Food,Santiago,5,37606,188030,129,46,7
2024-03-13,46,Product_46,Food,Valparaiso,5,16534,82670,81,28,3
2024-03-13,47,Product_47,Food,Concepcion,6,34127,204762,52,98,5
2024-03-13,48,Product_48,Industrial,Santiago,6,45397,272382,137,34,12
2024-03-13,49,Product_49,Home,Concepcion,3,30851,92553,87,61,14
2024-03-13,50,Product_50,Home,Valparaiso,5,6016,30080,39,96,10
2024-03-14,1,Product_1,Industrial,Valparaiso,8,24118,192944,142,81,5
2024-03-14,2,Product_2,Food,Santiago,3,40773,122319,117,59,9
2024-03-14,3,Product_3,Electronics,Concepcion,3,6899,20697,111,99,3
2024-03-14,4,Product_4,Industrial,Valparaiso,5,6267,31335,78,72,6
2024-03-14,5,Product_5,Industrial,Valparaiso,2,36551,73102,113,43,6
2024-03-14,6,Product_6,Food,Concepcion,7,16394,114758,128,45,7
2024-03-14,7,Product_7,Electronics,Valparaiso,8,8556,68448,99,79,9
2024-03-14,8,Product_8,Electronics,Valparaiso,7,8890,62230,88,60,9
2024-03-14,9,Product_9,Industrial,Santiago,4,46606,186424,171,48,13
2024-03-14,10,Product_10,Home,Santiago,3,35740,107220,53,34,6
2024-03-14,11,Product_11,Industrial,Valparaiso,3,19502,58506,66,64,9
2024-03-14,12,Product_12,Industrial,Santiago,4,26777,107108,103,84,13
2024-03-14,13,Product_13,Industrial,Concepcion,5,15627,78135,79,90,5
2024-03-14,14,Product_14,Industrial,Concepcion,6,13792,82752,71,28,8
2024-03-14,15,Product_15,Food,Valparaiso,1,48323,48323,96,20,14
2024-03-14,16,Product_16,Electronics,Concepcion,5,48021,240105,79,27,4
2024-03-14,17,Product_17,Food,Santiago,9,13433,120897,141,82,12
2024-03-14,18,Product_18,Food,Santiago,6,48001,288006,56,30,11
2024-03-14,19,Product_19,Food,Santiago,6,16016,96096,78,27,7
2024-03-14,20,Product_20,Industrial,Santiago,2,28897,57794,115,54,8
2024-03-14,21,Product_21,Home,Santiago,7,7612,53284,124,54,14
2024-03-14,22,Product_22,Electronics,Concepcion,5,28483,142415,59,52,14
2024-03-14,23,Product_23,Home,Santiago,5,22159,110795,72,24,14
2024-03-14,24,Product_24,Food,Santiago,3,49974,149922,72,60,14
2024-03-14,25,Product_25,Food,Valparaiso,4,45994,183976,101,47,6
2024-03-14,26,Product_26,Home,Valparaiso,2,19541,39082,95,26,13
2024-03-14,27,Product_27,Home,Santiago,6,40920,245520,110,92,12
2024-03-14,28,Product_28,Home,Valparaiso,5,31531,157655,123,91,9
2024-03-14,29,Product_29,Food,Concepcion,2,6585,13170,50,31,14
2024-03-14,30,Product_30,Food,Valparaiso,4,8943,35772,108,53,11
2024-03-14,31,Product_31,Electronics,Concepcion,1,28939,28939,88,52,9
2024-03-14,32,Product_32,Electronics,Santiago,5,24457,122285,148,67,3
2024-03-14,33,Product_33,Food,Valparaiso,9,6021,54189,123,42,3
2024-03-14,34,Product_34,Home,Concepcion,4,16653,66612,83,81,11
2024-03-14,35,Product_35,Home,Santiago,4,48573,194292,73,56,13
2024-03-14,36,Product_36,Electronics,Concepcion,4,18417,73668,95,63,11
2024-03-14,37,Product_37,Food,Valparaiso,8,45757,366056,36,54,6
2024-03-14,38,Product_38,Electronics,Santiago,9,14692,132228,98,84,11
2024-03-14,39,Product_39,Electronics,Valparaiso,4,11873,47492,100,66,5
2024-03-14,40,Product_40,Industrial,Santiago,5,10675,53375,112,97,9
2024-03-14,41,Product_41,Industrial,Valparaiso,4,5161,20644,136,22,8
2024-03-14,42,Product_42,Industrial,Valparaiso,5,42065,210325,61,20,10
2024-03-14,43,Product_43,Home,Concepcion,1,31557,31557,76,24,13
2024-03-14,44,Product_44,Food,Valparaiso,6,38763,232578,109,33,11
2024-03-14,45,Product_45,Food,Concepcion,3,37606,112818,134,46,7
2024-03-14,46,Product_46,Food,Valparaiso,7,16534,115738,116,28,3
2024-03-14,47,Product_47,Food,Valparaiso,4,34127,136508,84,98,5
2024-03-14,48,Product_48,Industrial,Santiago,2,45397,90794,121,34,12
2024-03-14,49,Product_49,Home,Valparaiso,6,30851,185106,63,61,14
2024-03-14,50,Product_50,Home,Concepcion,7,6016,42112,98,96,10
2024-03-15,1,Product_1,Industrial,Concepcion,5,24118,120590,150,81,5
2024-03-15,2,Product_2,Food,Santiago,2,40773,81546,96,59,9
2024-03-15,3,Product_3,Electronics,Santiago,5,6899,34495,101,99,3
2024-03-15,4,Product_4,Industrial,Concepcion,8,6267,50136,98,72,6
2024-03-15,5,Product_5,Industrial,Valparaiso,4,36551,146204,83,43,6
2024-03-15,6,Product_6,Food,Santiago,7,16394,114758,145,45,7
2024-03-15,7,Product_7,Electronics,Concepcion,9,8556,77004,106,79,9
2024-03-15,8,Product_8,Electronics,Valparaiso,7,8890,62230,22,60,9
2024-03-15,9,Product_9,Industrial,Santiago,5,46606,233030,97,48,13
2024-03-15,10,Product_10,Home,Santiago,6,35740,214440,121,34,6
2024-03-15,11,Product_11,Industrial,Santiago,4,19502,78008,81,64,9
2024-03-15,12,Product_12,Industrial,Valparaiso,5,26777,133885,137,84,13
2024-03-15,13,Product_13,Industrial,Santiago,1,15627,15627,134,90,5
2024-03-15,14,Product_14,Industrial,Valparaiso,3,13792,41376,156,28,8
2024-03-15,15,Product_15,Food,Concepcion,9,48323,434907,64,20,14
2024-03-15,16,Product_16,Electronics,Concepcion,5,48021,240105,138,27,4
2024-03-15,17,Product_17,Food,Concepcion,8,13433,107464,116,82,12
2024-03-15,18,Product_18,Food,Concepcion,5,48001,240005,114,30,11
2024-03-15,19,Product_19,Food,Concepcion,5,16016,80080,120,27,7
2024-03-15,20,Product_20,Industrial,Santiago,3,28897,86691,99,54,8
2024-03-15,21,Product_21,Home,Concepcion,3,7612,22836,96,54,14
2024-03-15,22,Product_22,Electronics,Santiago,8,28483,227864,142,52,14
2024-03-15,23,Product_23,Home,Valparaiso,3,22159,66477,54,24,14
2024-03-15,24,Product_24,Food,Concepcion,2,49974,99948,107,60,14
2024-03-15,25,Product_25,Food,Concepcion,7,45994,321958,135,47,6
2024-03-15,26,Product_26,Home,Valparaiso,4,19541,78164,128,26,13
2024-03-15,27,Product_27,Home,Santiago,9,40920,368280,80,92,12
2024-03-15,28,Product_28,Home,Santiago,6,31531,189186,112,91,9
2024-03-15,29,Product_29,Food,Concepcion,3,6585,19755,106,31,14
2024-03-15,30,Product_30,Food,Valparaiso,6,8943,53658,108,53,11
2024-03-15,31,Product_31,Electronics,Santiago,7,28939,202573,109,52,9
2024-03-15,32,Product_32,Electronics,Concepcion,6,24457,146742,94,67,3
2024-03-15,33,Product_33,Food,Concepcion,0,6021,0,140,42,3
2024-03-15,34,Product_34,Home,Valparaiso,3,16653,49959,136,81,11
2024-03-15,35,Product_35,Home,Valparaiso,1,48573,48573,107,56,13
2024-03-15,36,Product_36,Electronics,Valparaiso,5,18417,92085,135,63,11
2024-03-15,37,Product_37,Food,Valparaiso,7,45757,320299,140,54,6
2024-03-15,38,Product_38,Electronics,Santiago,2,14692,29384,125,84,11
2024-03-15,39,Product_39,Electronics,Valparaiso,11,11873,130603,135,66,5
2024-03-15,40,Product_40,Industrial,Concepcion,8,10675,85400,125,97,9
2024-03-15,41,Product_41,Industrial,Concepcion,6,5161,30966,55,22,8
2024-03-15,42,Product_42,Industrial,Concepcion,5,42065,210325,56,20,10
2024-03-15,43,Product_43,Home,Concepcion,6,31557,189342,50,24,13
2024-03-15,44,Product_44,Food,Valparaiso,4,38763,155052,57,33,11
2024-03-15,45,Product_45,Food,Santiago,3,37606,112818,98,46,7
2024-03-15,46,Product_46,Food,Concepcion,6,16534,99204,37,28,3
2024-03-15,47,Product_47,Food,Concepcion,2,34127,68254,74,98,5
2024-03-15,48,Product_48,Industrial,Santiago,2,45397,90794,145,34,12
2024-03-15,49,Product_49,Home,Valparaiso,4,30851,123404,109,61,14
2024-03-15,50,Product_50,Home,Concepcion,7,6016,42112,81,96,10
2024-03-16,1,Product_1,Industrial,Concepcion,5,24118,120590,143,81,5
2024-03-16,2,Product_2,Food,Valparaiso,6,40773,244638,96,59,9
2024-03-16,3,Product_3,Electronics,Valparaiso,8,6899,55192,62,99,3
2024-03-16,4,Product_4,Industrial,Concepcion,5,6267,31335,77,72,6
2024-03-16,5,Product_5,Industrial,Concepcion,4,36551,146204,82,43,6
2024-03-16,6,Product_6,Food,Santiago,6,16394,98364,94,45,7
2024-03-16,7,Product_7,Electronics,Valparaiso,6,8556,51336,119,79,9
2024-03-16,8,Product_8,Electronics,Valparaiso,5,8890,44450,133,60,9
2024-03-16,9,Product_9,Industrial,Concepcion,7,46606,326242,33,48,13
2024-03-16,10,Product_10,Home,Santiago,7,35740,250180,102,34,6
2024-03-16,11,Product_11,Industrial,Santiago,4,19502,78008,62,64,9
2024-03-16,12,Product_12,Industrial,Concepcion,8,26777,214216,52,84,13
2024-03-16,13,Product_13,Industrial,Santiago,7,15627,109389,132,90,5
2024-03-16,14,Product_14,Industrial,Santiago,5,13792,68960,41,28,8
2024-03-16,15,Product_15,Food,Concepcion,2,48323,96646,118,20,14
2024-03-16,16,Product_16,Electronics,Concepcion,5,48021,240105,141,27,4
2024-03-16,17,Product_17,Food,Valparaiso,3,13433,40299,144,82,12
2024-03-16,18,Product_18,Food,Concepcion,4,48001,192004,131,30,11
2024-03-16,19,Product_19,Food,Valparaiso,6,16016,96096,74,27,7
2024-03-16,20,Product_20,Industrial,Valparaiso,9,28897,260073,97,54,8
2024-03-16,21,Product_21,Home,Concepcion,4,7612,30448,139,54,14
2024-03-16,22,Product_22,Electronics,Valparaiso,1,28483,28483,110,52,14
2024-03-16,23,Product_23,Home,Concepcion,2,22159,44318,124,24,14
2024-03-16,24,Product_24,Food,Valparaiso,2,49974,99948,58,60,14
2024-03-16,25,Product_25,Food,Santiago,5,45994,229970,88,47,6
2024-03-16,26,Product_26,Home,Valparaiso,7,19541,136787,98,26,13
2024-03-16,27,Product_27,Home,Santiago,6,40920,245520,110,92,12
2024-03-16,28,Product_28,Home,Valparaiso,6,31531,189186,125,91,9
2024-03-16,29,Product_29,Food,Valparaiso,2,6585,13170,82,31,14
2024-03-16,30,Product_30,Food,Valparaiso,4,8943,35772,107,53,11
2024-03-16,31,Product_31,Electronics,Concepcion,3,28939,86817,108,52,9
2024-03-16,32,Product_32,Electronics,Santiago,3,24457,73371,109,67,3
2024-03-16,33,Product_33,Food,Santiago,5,6021,30105,78,42,3
2024-03-16,34,Product_34,Home,Santiago,7,16653,116571,115,81,11
2024-03-16,35,Product_35,Home,Santiago,6,48573,291438,74,56,13
2024-03-16,36,Product_36,Electronics,Concepcion,4,18417,73668,125,63,11
2024-03-16,37,Product_37,Food,Santiago,10,45757,457570,115,54,6
2024-03-16,38,Product_38,Electronics,Santiago,3,14692,44076,61,84,11
2024-03-16,39,Product_39,Electronics,Valparaiso,3,11873,35619,136,66,5
2024-03-16,40,Product_40,Industrial,Valparaiso,9,10675,96075,80,97,9
2024-03-16,41,Product_41,Industrial,Valparaiso,3,5161,15483,76,22,8
2024-03-16,42,Product_42,Industrial,Santiago,6,42065,252390,163,20,10
2024-03-16,43,Product_43,Home,Santiago,1,31557,31557,91,24,13
2024-03-16,44,Product_44,Food,Santiago,5,38763,193815,86,33,11
2024-03-16,45,Product_45,Food,Valparaiso,4,37606,150424,99,46,7
2024-03-16,46,Product_46,Food,Valparaiso,3,16534,49602,67,28,3
2024-03-16,47,Product_47,Food,Santiago,1,34127,34127,177,98,5
2024-03-16,48,Product_48,Industrial,Valparaiso,8,45397,363176,31,34,12
2024-03-16,49,Product_49,Home,Valparaiso,7,30851,215957,159,61,14
2024-03-16,50,Product_50,Home,Valparaiso,3,6016,18048,79,96,10
2024-03-17,1,Product_1,Industrial,Concepcion,5,24118,120590,87,81,5
2024-03-17,2,Product_2,Food,Valparaiso,3,40773,122319,102,59,9
2024-03-17,3,Product_3,Electronics,Valparaiso,6,6899,41394,87,99,3
2024-03-17,4,Product_4,Industrial,Concepcion,5,6267,31335,133,72,6
2024-03-17,5,Product_5,Industrial,Concepcion,4,36551,146204,131,43,6
2024-03-17,6,Product_6,Food,Valparaiso,4,16394,65576,80,45,7
2024-03-17,7,Product_7,Electronics,Valparaiso,3,8556,25668,49,79,9
2024-03-17,8,Product_8,Electronics,Valparaiso,4,8890,35560,105,60,9
2024-03-17,9,Product_9,Industrial,Valparaiso,1,46606,46606,107,48,13
2024-03-17,10,Product_10,Home,Valparaiso,8,35740,285920,121,34,6
2024-03-17,11,Product_11,Industrial,Santiago,8,19502,156016,110,64,9
2024-03-17,12,Product_12,Industrial,Valparaiso,5,26777,133885,34,84,13
2024-03-17,13,Product_13,Industrial,Santiago,5,15627,78135,88,90,5
2024-03-17,14,Product_14,Industrial,Santiago,9,13792,124128,67,28,8
2024-03-17,15,Product_15,Food,Santiago,3,48323,144969,71,20,14
2024-03-17,16,Product_16,Electronics,Concepcion,9,48021,432189,78,27,4
2024-03-17,17,Product_17,Food,Santiago,4,13433,53732,115,82,12
2024-03-17,18,Product_18,Food,Santiago,3,48001,144003,58,30,11
2024-03-17,19,Product_19,Food,Santiago,2,16016,32032,117,27,7
2024-03-17,20,Product_20,Industrial,Concepcion,8,28897,231176,117,54,8
2024-03-17,21,Product_21,Home,Valparaiso,1,7612,7612,81,54,14
2024-03-17,22,Product_22,Electronics,Valparaiso,6,28483,170898,117,52,14
2024-03-17,23,Product_23,Home,Valparaiso,7,22159,155113,97,24,14
2024-03-17,24,Product_24,Food,Valparaiso,5,49974,249870,145,60,14
2024-03-17,25,Product_25,Food,Santiago,6,45994,275964,39,47,6
2024-03-17,26,Product_26,Home,Concepcion,5,19541,97705,109,26,13
2024-03-17,27,Product_27,Home,Concepcion,6,40920,245520,108,92,12
2024-03-17,28,Product_28,Home,Valparaiso,5,31531,157655,108,91,9
2024-03-17,29,Product_29,Food,Santiago,7,6585,46095,106,31,14
2024-03-17,30,Product_30,Food,Santiago,4,8943,35772,97,53,11
2024-03-17,31,Product_31,Electronics,Santiago,3,28939,86817,95,52,9
2024-03-17,32,Product_32,Electronics,Concepcion,5,24457,122285,91,67,3
2024-03-17,33,Product_33,Food,Concepcion,4,6021,24084,129,42,3
2024-03-17,34,Product_34,Home,Valparaiso,5,16653,83265,100,81,11
2024-03-17,35,Product_35,Home,Valparaiso,8,48573,388584,110,56,13
2024-03-17,36,Product_36,Electronics,Concepcion,6,18417,110502,93,63,11
2024-03-17,37,Product_37,Food,Santiago,5,45757,228785,140,54,6
2024-03-17,38,Product_38,Electronics,Valparaiso,7,14692,102844,92,84,11
2024-03-17,39,Product_39,Electronics,Valparaiso,3,11873,35619,79,66,5
2024-03-17,40,Product_40,Industrial,Concepcion,10,10675,106750,148,97,9
2024-03-17,41,Product_41,Industrial,Valparaiso,6,5161,30966,126,22,8
2024-03-17,42,Product_42,Industrial,Concepcion,6,42065,252390,98,20,10
2024-03-17,43,Product_43,Home,Santiago,6,31557,189342,66,24,13
2024-03-17,44,Product_44,Food,Valparaiso,10,38763,387630,108,33,11
2024-03-17,45,Product_45,Food,Valparaiso,6,37606,225636,115,46,7
2024-03-17,46,Product_46,Food,Valparaiso,4,16534,66136,54,28,3
2024-03-17,47,Product_47,Food,Valparaiso,4,34127,136508,48,98,5
2024-03-17,48,Product_48,Industrial,Concepcion,4,45397,181588,135,34,12
2024-03-17,49,Product_49,Home,Valparaiso,5,30851,154255,64,61,14
2024-03-17,50,Product_50,Home,Santiago,6,6016,36096,136,96,10
2024-03-18,1,Product_1,Industrial,Santiago,5,24118,120590,129,81,5
2024-03-18,2,Product_2,Food,Santiago,5,40773,203865,123,59,9
2024-03-18,3,Product_3,Electronics,Valparaiso,4,6899,27596,134,99,3
